State,FIPS,County,pop,landAreakm2,waterAreakm2,totalAreakm2,lat,long,States_full
CO,8077,Mesa,146723,8622.003,31.467,8653.47,+39.019492°,–108.461837°,Colorado
CO,8079,Mineral,712,2267.966,5.222,2273.188,+37.651478°,–106.932300°,Colorado
CO,8081,Moffat,13795,12285.065,19.742,12304.806999999999,+40.573984°,–108.204521°,Colorado
CO,8083,Montezuma,25535,5256.451,27.517,5283.968000000001,+37.338025°,–108.595786°,Colorado
CO,8085,Montrose,41276,5803.3730000000005,4.923,5808.295999999999,+38.413427°,–108.263042°,Colorado
CO,8087,Morgan,28159,3316.305,34.474,3350.7790000000005,+40.262354°,–103.807092°,Colorado
CO,8089,Otero,18831,3268.465,20.052,3288.518,+37.884170°,–103.721260°,Colorado
CO,8091,Ouray,4436,1402.719,1.600,1404.318,+38.150600°,–107.767133°,Colorado
CO,8093,Park,16206,5682.034000000001,43.531,5725.565,+39.118914°,–105.717648°,Colorado
CO,8095,Phillips,4442,1781.725,0.302,1782.027,+40.594712°,–102.345105°,Colorado
CO,8097,Pitkin,17148,2514.094,6.469,2520.564,+39.217533°,–106.915943°,Colorado
CO,8099,Prowers,12551,4243.4220000000005,15.353,4258.775,+37.958181°,–102.392161°,Colorado
CO,8101,Pueblo,159063,6179.981,30.280,6210.2609999999995,+38.170658°,–104.489893°,Colorado
CO,8103,Rio Blanco,6666,8342.179,4.868,8347.046999999999,+39.972606°,–108.200685°,Colorado
CO,8105,Rio Grande,11982,2361.96,0.984,2362.944,+37.485763°,–106.453214°,Colorado
CO,8107,Routt,23509,6117.619000000001,15.826,6133.445,+40.483160°,–106.985289°,Colorado
CO,8109,Saguache,6108,8206.440999999999,4.455,8210.895,+38.033952°,–106.246675°,Colorado
CO,8111,San Juan,699,1003.5880000000001,2.036,1005.6239999999999,+37.781075°,–107.670257°,Colorado
CO,8113,San Miguel,7359,3332.308,5.214,3337.522,+38.009374°,–108.427326°,Colorado
CO,8115,Sedgwick,2379,1419.4189999999999,3.531,1422.95,+40.871568°,–102.355358°,Colorado
CO,8117,Summit,27994,1575.639,28.283,1603.922,+39.621023°,–106.137555°,Colorado
CO,8119,Teller,23350,1442.767,4.945,1447.7120000000002,+38.871994°,–105.182552°,Colorado
CO,8121,Washington,4814,6521.67,15.207,6536.878000000001,+39.965413°,–103.209605°,Colorado
CO,8123,Weld,252825,10326.899,76.554,10403.453000000001,+40.555794°,–104.383649°,Colorado
CO,8125,Yuma,10043,6123.78,11.135,6134.915,+40.000631°,–102.422649°,Colorado
CT,9001,Fairfield [6],916829,1618.4560000000001,549.162,2167.619,+41.228103°,–73.366757°,Connecticut
CT,9003,Hartford [6],894014,1903.892,40.213,1944.105,+41.806053°,–72.732916°,Connecticut
CT,9005,Litchfield [6],189927,2384.239,62.166,2446.405,+41.791897°,–73.235428°,Connecticut
CT,9007,Middlesex [6],165676,956.4860000000001,180.684,1137.17,+41.434525°,–72.524227°,Connecticut
CT,9009,New Haven [6],862477,1565.6629999999998,667.053,2232.716,+41.349717°,–72.900204°,Connecticut
CT,9011,New London [6],274055,1722.026,276.666,1998.692,+41.478630°,–72.103452°,Connecticut
CT,9013,Tolland [6],152691,1062.448,17.698,1080.147,+41.858076°,–72.340977°,Connecticut
CT,9015,Windham [6],118428,1328.43,22.092,1350.523,+41.824999°,–71.990702°,Connecticut
DE,10001,Kent,162310,1518.1960000000001,549.471,2067.667,+39.097088°,–75.502982°,Delaware
DE,10003,New Castle,538479,1104.075,175.386,1279.461,+39.575915°,–75.644132°,Delaware
DE,10005,Sussex,197145,2424.433,674.205,3098.638,+38.677511°,–75.335495°,Delaware
DC,11001,District of Columbia [7],601723,158.115,18.885,177.0,+38.904149°,–77.017094°,District of Columbia
FL,12001,Alachua,247336,2266.292,242.911,2509.202,+29.675740°,–82.357221°,Florida
FL,12003,Baker,27115,1515.741,9.686,1525.4270000000001,+30.324442°,–82.302284°,Florida
FL,12005,Bay,168852,1964.401,711.453,2675.8540000000003,+30.237563°,–85.631348°,Florida
FL,12007,Bradford,28520,761.357,16.905,778.262,+29.946934°,–82.166796°,Florida
FL,12009,Brevard,543376,2630.558,"1,402.041",4032.599,+28.298276°,–80.700384°,Florida
FL,12011,Broward,1748066,3133.329,292.869,3426.198,+26.193520°,–80.476658°,Florida
FL,12013,Calhoun,14625,1469.389,18.075,1487.464,+30.388801°,–85.197916°,Florida
FL,12015,Charlotte,159978,1761.914,461.075,2222.989,+26.868826°,–81.940858°,Florida
FL,12017,Citrus,141236,1506.586,496.236,2002.8229999999999,+28.843628°,–82.524796°,Florida
FL,12019,Clay,190865,1565.286,101.496,1666.7820000000002,+29.987116°,–81.858147°,Florida
FL,12021,Collier,321520,5175.6359999999995,794.325,5969.9619999999995,+26.118713°,–81.400884°,Florida
FL,12023,Columbia,67531,2065.708,9.723,2075.43,+30.221305°,–82.623127°,Florida
FL,12027,DeSoto,34862,1649.976,6.275,1656.25,+27.190581°,–81.806253°,Florida
FL,12029,Dixie,16422,1826.079,410.764,2236.843,+29.580899°,–83.195666°,Florida
FL,12031,Duval,864263,1974.068,404.713,2378.781,+30.335245°,–81.648113°,Florida
FL,12033,Escambia,297619,1700.227,565.247,2265.474,+30.611664°,–87.339040°,Florida
FL,12035,Flagler,95696,1257.338,221.091,1478.4289999999999,+29.474894°,–81.286362°,Florida
FL,12037,Franklin,11549,1384.931,"1,273.676",2658.607,+29.810176°,–84.799174°,Florida
FL,12039,Gadsden,46389,1337.293,31.588,1368.881,+30.579170°,–84.612783°,Florida
FL,12041,Gilchrist,16939,905.659,14.406,920.064,+29.723456°,–82.795801°,Florida
FL,12043,Glades,12884,2087.554,468.371,2555.925,+26.954810°,–81.190820°,Florida
FL,12045,Gulf,15863,1460.785,496.109,1956.894,+29.907257°,–85.256537°,Florida
FL,12047,Hamilton,14799,1330.711,13.638,1344.349,+30.491102°,–82.951049°,Florida
FL,12049,Hardee,27731,1651.85,1.440,1653.289,+27.492846°,–81.821580°,Florida
FL,12051,Hendry,39140,2985.6090000000004,96.465,3082.075,+26.539340°,–81.151584°,Florida
FL,12053,Hernando,172778,1223.869,301.689,1525.558,+28.567911°,–82.464835°,Florida
FL,12055,Highlands,98786,2633.02,231.596,2864.616,+27.342627°,–81.340921°,Florida
FL,12057,Hillsborough,1229226,2642.341,635.973,3278.3140000000003,+27.906590°,–82.349568°,Florida
FL,12059,Holmes,19927,1240.028,26.599,1266.626,+30.866222°,–85.812959°,Florida
FL,12061,Indian River,138028,1302.432,295.606,1598.0379999999998,+27.700638°,–80.574803°,Florida
FL,12063,Jackson,49746,2376.987,95.322,2472.31,+30.787812°,–85.210374°,Florida
FL,12065,Jefferson,14761,1549.059,99.559,1648.618,+30.424558°,–83.890859°,Florida
FL,12067,Lafayette,8870,1407.4279999999999,11.646,1419.075,+29.990066°,–83.178510°,Florida
FL,12069,Lake,297052,2430.396,566.127,2996.5229999999997,+28.764113°,–81.712282°,Florida
FL,12071,Lee,618754,2031.879,"1,108.380",3140.26,+26.552134°,–81.892250°,Florida
FL,12073,Leon,275487,1727.139,90.487,1817.626,+30.459310°,–84.277800°,Florida
FL,12075,Levy,40801,2896.139,762.981,3659.1209999999996,+29.284409°,–82.783483°,Florida
FL,12077,Liberty,8365,2164.095,19.583,2183.678,+30.259849°,–84.868581°,Florida
FL,12079,Madison,19224,1802.4979999999998,51.114,1853.612,+30.447228°,–83.470437°,Florida
FL,12081,Manatee,322833,1924.182,387.845,2312.027,+27.481386°,–82.365784°,Florida
FL,12083,Marion,331298,4103.956,202.185,4306.141,+29.202805°,–82.043100°,Florida
FL,12085,Martin,146318,1407.565,542.252,1949.817,+27.079954°,–80.398211°,Florida
FL,12086,Miami-Dade,2496435,4915.061,"1,381.673",6296.734,+25.610494°,–80.499045°,Florida
FL,12087,Monroe,73090,2546.689,"7,133.454",9680.143,+25.601043°,–81.206777°,Florida
FL,12089,Nassau,73314,1679.9679999999998,200.159,1880.126,+30.605926°,–81.764929°,Florida
FL,12091,Okaloosa,180822,2409.3289999999997,393.241,2802.57,+30.665858°,–86.594194°,Florida
FL,12093,Okeechobee,39996,1991.463,318.565,2310.028,+27.385592°,–80.887388°,Florida
FL,12095,Orange,1145956,2339.87,258.561,2598.431,+28.514435°,–81.323295°,Florida
FL,12097,Osceola,268685,3438.086,462.192,3900.278,+28.059027°,–81.139312°,Florida
FL,12099,Palm Beach,1320134,5101.663,"1,070.302",6171.965,+26.645763°,–80.448673°,Florida
FL,12101,Pasco,464697,1934.4260000000002,314.859,2249.285,+28.302024°,–82.455707°,Florida
FL,12103,Pinellas,916542,709.1360000000001,865.906,1575.0420000000001,+27.903122°,–82.739518°,Florida
FL,12105,Polk,602095,4656.376,550.926,5207.302,+27.953115°,–81.692783°,Florida
FL,12107,Putnam,74364,1884.533,257.184,2141.717,+29.606006°,–81.740894°,Florida
FL,12109,St. Johns,190039,1555.69,572.051,2127.74,+29.890593°,–81.383914°,Florida
FL,12111,St. Lucie,277789,1481.281,300.907,1782.1879999999999,+27.380775°,–80.443364°,Florida
FL,12113,Santa Rosa,151372,2620.044,420.026,3040.0690000000004,+30.703633°,–87.014255°,Florida
FL,12115,Sarasota,379448,1439.691,438.941,1878.632,+27.184386°,–82.365835°,Florida
FL,12117,Seminole,422718,800.8789999999999,93.428,894.308,+28.690079°,–81.131980°,Florida
FL,12119,Sumter,93420,1416.549,85.192,1501.741,+28.714294°,–82.074715°,Florida
FL,12121,Suwannee,41551,1783.3410000000001,9.594,1792.935,+30.189244°,–82.992754°,Florida
FL,12123,Taylor,22570,2702.1479999999997,489.238,3191.386,+30.016943°,–83.616417°,Florida
FL,12125,Union,15535,630.806,16.050,646.856,+30.054280°,–82.366918°,Florida
FL,12127,Volusia,494593,2851.659,858.331,3709.99,+29.057617°,–81.161813°,Florida
FL,12129,Wakulla,30776,1570.6170000000002,334.904,1905.521,+30.140378°,–84.375136°,Florida
FL,12131,Walton,55043,2687.4359999999997,523.100,3210.5359999999996,+30.631211°,–86.176614°,Florida
FL,12133,Washington,24896,1509.454,85.861,1595.3139999999999,+30.602217°,–85.662797°,Florida
GA,13001,Appling,18236,1313.3339999999998,13.417,1326.751,+31.739712°,–82.290103°,Georgia
GA,13003,Atkinson,8375,878.9939999999999,13.343,892.3380000000001,+31.300562°,–82.883614°,Georgia
GA,13005,Bacon,11096,669.7080000000001,70.569,740.2769999999999,+31.563327°,–82.387859°,Georgia
GA,13007,Baker,3451,885.63,18.634,904.2639999999999,+31.319622°,–84.454857°,Georgia
GA,13009,Baldwin,45720,667.812,24.779,692.591,+33.059532°,–83.255362°,Georgia
GA,13011,Banks,18395,601.112,4.651,605.763,+34.351922°,–83.498441°,Georgia
GA,13013,Barrow,69367,415.199,6.818,422.01599999999996,+33.992009°,–83.712303°,Georgia
GA,13015,Bartow,100157,1190.214,27.374,1217.588,+34.240918°,–84.838188°,Georgia
GA,13017,Ben Hill,17634,647.809,9.807,657.6160000000001,+31.740776°,–83.147190°,Georgia
GA,13019,Berrien,19286,1170.4080000000001,15.503,1185.911,+31.274308°,–83.231906°,Georgia
GA,13021,Bibb,155547,646.88,14.514,661.3939999999999,+32.808844°,–83.694193°,Georgia
GA,13023,Bleckley,13063,559.1,8.447,567.548,+32.435403°,–83.331717°,Georgia
GA,13025,Brantley,18411,1145.713,12.536,1158.249,+31.197334°,–81.982978°,Georgia
GA,13027,Brooks,16243,1276.982,12.315,1289.297,+30.833696°,–83.588971°,Georgia
GA,13029,Bryan,30233,1129.1480000000001,47.887,1177.035,+32.017969°,–81.438543°,Georgia
GA,13031,Bulloch,70217,1742.568,40.963,1783.5320000000002,+32.393408°,–81.743810°,Georgia
GA,13033,Burke,23316,2141.8360000000002,20.759,2162.595,+33.063737°,–82.003890°,Georgia
GA,13035,Butts,23655,477.57599999999996,9.448,487.024,+33.290355°,–83.958221°,Georgia
GA,13037,Calhoun,6694,726.1469999999999,8.316,734.4630000000001,+31.521279°,–84.626290°,Georgia
GA,13039,Camden,50513,1587.7279999999998,437.293,2025.021,+30.916358°,–81.636516°,Georgia
GA,13043,Candler,10998,629.481,15.058,644.539,+32.403986°,–82.071446°,Georgia
GA,13045,Carroll,110527,1292.6,12.328,1304.928,+33.582237°,–85.080527°,Georgia
GA,13047,Catoosa,63942,419.991,0.780,420.77099999999996,+34.899393°,–85.137353°,Georgia
GA,13049,Charlton,12171,2003.5539999999999,22.786,2026.34,+30.779904°,–82.139644°,Georgia
GA,13051,Chatham,265128,1104.4660000000001,533.086,1637.5510000000002,+31.974756°,–81.091768°,Georgia
GA,13053,Chattahoochee,11267,644.224,6.293,650.516,+32.347445°,–84.788021°,Georgia
GA,13055,Chattooga,26015,811.5419999999999,0.571,812.113,+34.474179°,–85.345289°,Georgia
GA,13057,Cherokee,214346,1092.13,32.975,1125.104,+34.244317°,–84.475057°,Georgia
GA,13059,Clarke,116714,308.728,4.752,313.48,+33.952234°,–83.367130°,Georgia
GA,13061,Clay,3183,506.036,56.599,562.635,+31.619831°,–84.992583°,Georgia
GA,13063,Clayton,259424,366.664,7.153,373.81699999999995,+33.552242°,–84.412977°,Georgia
GA,13065,Clinch,6798,2072.567,61.566,2134.132,+30.917653°,–82.702614°,Georgia
GA,13067,Cobb,688078,879.428,12.868,892.297,+33.939940°,–84.574166°,Georgia
GA,13069,Coffee,42356,1489.495,71.362,1560.8570000000002,+31.549245°,–82.844938°,Georgia
GA,13071,Colquitt,45498,1409.351,32.338,1441.6889999999999,+31.189758°,–83.769741°,Georgia
GA,13073,Columbia,124053,751.329,45.363,796.692,+33.550556°,–82.251342°,Georgia
GA,13075,Cook,17212,588.346,15.647,603.993,+31.152935°,–83.429552°,Georgia
GA,13077,Coweta,127317,1141.905,12.755,1154.66,+33.352897°,–84.762138°,Georgia
GA,13079,Crawford,12630,841.456,4.055,845.5110000000001,+32.709446°,–83.979182°,Georgia
GA,13081,Crisp,23439,705.988,21.672,727.66,+31.914753°,–83.753338°,Georgia
GA,13083,Dade,16633,450.60900000000004,0.463,451.07300000000004,+34.852424°,–85.506201°,Georgia
GA,13085,Dawson,22330,546.0459999999999,9.269,555.315,+34.442842°,–84.173284°,Georgia
GA,13087,Decatur,27842,1546.585,67.413,1613.997,+30.877961°,–84.577744°,Georgia
GA,13089,DeKalb,691893,693.034,9.220,702.2539999999999,+33.770661°,–84.226343°,Georgia
GA,13091,Dodge,21796,1284.349,18.709,1303.058,+32.160656°,–83.156818°,Georgia
GA,13093,Dooly,14918,1015.12,13.841,1028.961,+32.151995°,–83.807167°,Georgia
GA,13095,Dougherty,94565,851.299,15.395,866.694,+31.535068°,–84.214444°,Georgia
GA,13097,Douglas,132403,518.1709999999999,2.484,520.655,+33.699317°,–84.765944°,Georgia
GA,13099,Early,11008,1327.612,9.717,1337.329,+31.324191°,–84.906723°,Georgia
GA,13101,Echols,4034,1074.572,15.087,1089.6589999999999,+30.708500°,–82.836132°,Georgia
GA,13103,Effingham,52250,1237.236,13.548,1250.7839999999999,+32.361711°,–81.343337°,Georgia
GA,13105,Elbert,20166,909.2289999999999,59.987,969.216,+34.115017°,–82.842057°,Georgia
GA,13107,Emanuel,22598,1762.756,24.807,1787.5620000000001,+32.591100°,–82.299763°,Georgia
GA,13109,Evans,11000,473.586,10.404,483.99,+32.151902°,–81.887618°,Georgia
GA,13111,Fannin,23682,1001.6080000000001,13.564,1015.172,+34.863837°,–84.319287°,Georgia
GA,13113,Fayette,106567,503.344,12.897,516.241,+33.412717°,–84.493941°,Georgia
GA,13115,Floyd,96317,1320.662,22.156,1342.818,+34.263677°,–85.213730°,Georgia
GA,13117,Forsyth,175511,580.211,59.947,640.1569999999999,+34.225143°,–84.127336°,Georgia
GA,13119,Franklin,22084,677.273,12.832,690.105,+34.375155°,–83.227291°,Georgia
GA,13121,Fulton,920581,1363.977,19.917,1383.895,+33.790034°,–84.468182°,Georgia
GA,13123,Gilmer,28292,1104.734,12.190,1116.923,+34.690541°,–84.453984°,Georgia
GA,13125,Glascock,3082,372.284,1.848,374.13199999999995,+33.227491°,–82.606913°,Georgia
GA,13127,Glynn,79626,1087.155,428.630,1515.785,+31.212747°,–81.496517°,Georgia
GA,13129,Gordon,55186,921.539,5.788,927.327,+34.509667°,–84.873862°,Georgia
GA,13131,Grady,25011,1177.219,14.859,1192.078,+30.875863°,–84.244772°,Georgia
GA,13133,Greene,15994,1003.453,48.628,1052.0810000000001,+33.576836°,–83.167103°,Georgia
GA,13135,Gwinnett,805321,1114.687,16.556,1131.243,+33.959101°,–84.022938°,Georgia
GA,13137,Habersham,43041,716.752,5.920,722.672,+34.635108°,–83.526406°,Georgia
GA,13139,Hall,179684,1017.3,94.568,1111.868,+34.317588°,–83.818497°,Georgia
GA,13141,Hancock,9429,1222.0610000000001,17.715,1239.776,+33.269220°,–83.000465°,Georgia
GA,13143,Haralson,28780,730.804,2.616,733.42,+33.795165°,–85.220062°,Georgia
GA,13145,Harris,32024,1201.414,23.536,1224.95,+32.731549°,–84.912432°,Georgia
GA,13147,Hart,25213,601.8969999999999,63.595,665.492,+34.348733°,–82.963290°,Georgia
GA,13149,Heard,11834,766.715,13.116,779.831,+33.290968°,–85.139594°,Georgia
GA,13151,Henry,203922,834.305,11.448,845.752,+33.452881°,–84.154440°,Georgia
GA,13153,Houston,139900,972.6460000000001,11.345,983.9910000000001,+32.458381°,–83.662856°,Georgia
GA,13155,Irwin,9538,917.7439999999999,21.808,939.551,+31.604306°,–83.277037°,Georgia
GA,13157,Jackson,60485,879.7230000000001,8.900,888.623,+34.134157°,–83.565133°,Georgia
GA,13159,Jasper,13900,953.543,13.726,967.2689999999999,+33.314905°,–83.687892°,Georgia
GA,13161,Jeff Davis,15068,856.613,12.064,868.677,+31.811615°,–82.636825°,Georgia
GA,13163,Jefferson,16930,1363.589,8.242,1371.8310000000001,+33.051874°,–82.419050°,Georgia
GA,13165,Jenkins,8340,899.449,13.452,912.9010000000001,+32.794563°,–81.971524°,Georgia
GA,13167,Johnson,9980,784.793,9.279,794.072,+32.689831°,–82.661354°,Georgia
GA,13169,Jones,28669,1020.2819999999999,3.843,1024.124,+33.020226°,–83.562339°,Georgia
GA,13171,Lamar,18317,475.26300000000003,6.046,481.309,+33.074460°,–84.146721°,Georgia
GA,13173,Lanier,10078,479.824,37.625,517.45,+31.038197°,–83.063164°,Georgia
GA,13175,Laurens,48434,2090.886,28.942,2119.828,+32.393220°,–82.926317°,Georgia
GA,13177,Lee,28298,921.4760000000001,15.408,936.8839999999999,+31.818419°,–84.146681°,Georgia
GA,13179,Liberty,63453,1268.579,291.960,1560.539,+31.807245°,–81.457969°,Georgia
GA,13181,Lincoln,7996,544.881,121.517,666.398,+33.792151°,–82.448299°,Georgia
GA,13183,Long,14464,1036.755,9.116,1045.872,+31.749563°,–81.742870°,Georgia
GA,13185,Lowndes,109233,1284.806,37.579,1322.384,+30.833680°,–83.268967°,Georgia
GA,13187,Lumpkin,29966,732.793,3.273,736.066,+34.568149°,–83.998828°,Georgia
GA,13189,McDuffie,21875,666.82,23.121,689.941,+33.482464°,–82.473188°,Georgia
GA,13191,McIntosh,14333,1098.9289999999999,387.448,1486.3770000000002,+31.482978°,–81.370199°,Georgia
GA,13193,Macon,14740,1037.654,13.859,1051.513,+32.366216°,–84.052162°,Georgia
GA,13195,Madison,28120,731.182,8.487,739.669,+34.128486°,–83.203637°,Georgia
GA,13197,Marion,8742,947.944,3.825,951.77,+32.359538°,–84.529561°,Georgia
GA,13199,Meriwether,21992,1298.162,10.834,1308.996,+33.030220°,–84.663279°,Georgia
GA,13201,Miller,6125,731.467,3.216,734.683,+31.162908°,–84.730386°,Georgia
GA,13205,Mitchell,23498,1326.293,4.504,1330.797,+31.228940°,–84.192407°,Georgia
GA,13207,Monroe,26424,1024.751,5.575,1030.326,+33.017435°,–83.922938°,Georgia
GA,13209,Montgomery,9123,620.363,13.389,633.752,+32.172108°,–82.533349°,Georgia
GA,13211,Morgan,17868,899.6310000000001,18.832,918.4630000000001,+33.593732°,–83.492324°,Georgia
GA,13213,Murray,39628,892.164,5.688,897.852,+34.797097°,–84.737990°,Georgia
GA,13215,Muscogee,189885,560.435,11.969,572.404,+32.510197°,–84.874946°,Georgia
GA,13217,Newton,99958,704.895,18.225,723.1189999999999,+33.544046°,–83.855189°,Georgia
GA,13219,Oconee,32808,477.30800000000005,5.393,482.70099999999996,+33.834125°,–83.437728°,Georgia
GA,13221,Oglethorpe,14899,1137.035,7.839,1144.874,+33.866806°,–83.074081°,Georgia
GA,13223,Paulding,142324,808.643,5.498,814.1410000000001,+33.920903°,–84.866979°,Georgia
GA,13225,Peach,27695,389.191,2.676,391.86699999999996,+32.571324°,–83.831978°,Georgia
GA,13227,Pickens,29431,601.026,1.696,602.722,+34.456621°,–84.490256°,Georgia
GA,13229,Pierce,18758,819.715,69.246,888.961,+31.353988°,–82.210427°,Georgia
GA,13231,Pike,17869,559.659,8.597,568.256,+33.090769°,–84.386627°,Georgia
GA,13233,Polk,41475,803.755,4.686,808.441,+33.995961°,–85.186826°,Georgia
GA,13235,Pulaski,12010,644.987,5.635,650.622,+32.238794°,–83.481855°,Georgia
